Location,FIPS,Category,geoid,pctChange,geoID
"Bristol County, Rhode Island",44001,Cardiovascular diseases,0500000US44001,-52.66,0500000US44001
"Kent County, Rhode Island",44003,Cardiovascular diseases,0500000US44003,-53.13,0500000US44003
"Newport County, Rhode Island",44005,Cardiovascular diseases,0500000US44005,-54.27,0500000US44005
"Providence County, Rhode Island",44007,Cardiovascular diseases,0500000US44007,-48.28,0500000US44007
"Washington County, Rhode Island",44009,Cardiovascular diseases,0500000US44009,-57.78,0500000US44009
"Abbeville County, South Carolina",45001,Cardiovascular diseases,0500000US45001,-46.65,0500000US45001
"Aiken County, South Carolina",45003,Cardiovascular diseases,0500000US45003,-54.63,0500000US45003
"Allendale County, South Carolina",45005,Cardiovascular diseases,0500000US45005,-40.09,0500000US45005
"Anderson County, South Carolina",45007,Cardiovascular diseases,0500000US45007,-47.56,0500000US45007
"Bamberg County, South Carolina",45009,Cardiovascular diseases,0500000US45009,-45.16,0500000US45009
"Barnwell County, South Carolina",45011,Cardiovascular diseases,0500000US45011,-42.9,0500000US45011
"Beaufort County, South Carolina",45013,Cardiovascular diseases,0500000US45013,-66.08,0500000US45013
"Berkeley County, South Carolina",45015,Cardiovascular diseases,0500000US45015,-58.42,0500000US45015
"Calhoun County, South Carolina",45017,Cardiovascular diseases,0500000US45017,-45.09,0500000US45017
"Charleston County, South Carolina",45019,Cardiovascular diseases,0500000US45019,-57.61,0500000US45019
"Cherokee County, South Carolina",45021,Cardiovascular diseases,0500000US45021,-30.19,0500000US45021
"Chester County, South Carolina",45023,Cardiovascular diseases,0500000US45023,-38.15,0500000US45023
"Chesterfield County, South Carolina",45025,Cardiovascular diseases,0500000US45025,-44.12,0500000US45025
"Clarendon County, South Carolina",45027,Cardiovascular diseases,0500000US45027,-51.78,0500000US45027
"Colleton County, South Carolina",45029,Cardiovascular diseases,0500000US45029,-47.51,0500000US45029
"Darlington County, South Carolina",45031,Cardiovascular diseases,0500000US45031,-44.85,0500000US45031
"Dillon County, South Carolina",45033,Cardiovascular diseases,0500000US45033,-46.03,0500000US45033
"Dorchester County, South Carolina",45035,Cardiovascular diseases,0500000US45035,-59.14,0500000US45035
"Edgefield County, South Carolina",45037,Cardiovascular diseases,0500000US45037,-55.66,0500000US45037
"Fairfield County, South Carolina",45039,Cardiovascular diseases,0500000US45039,-44.68,0500000US45039
"Florence County, South Carolina",45041,Cardiovascular diseases,0500000US45041,-48.9,0500000US45041
"Georgetown County, South Carolina",45043,Cardiovascular diseases,0500000US45043,-55.57,0500000US45043
"Greenville County, South Carolina",45045,Cardiovascular diseases,0500000US45045,-54.4,0500000US45045
"Greenwood County, South Carolina",45047,Cardiovascular diseases,0500000US45047,-51.49,0500000US45047
"Hampton County, South Carolina",45049,Cardiovascular diseases,0500000US45049,-44.03,0500000US45049
"Horry County, South Carolina",45051,Cardiovascular diseases,0500000US45051,-51.28,0500000US45051
"Jasper County, South Carolina",45053,Cardiovascular diseases,0500000US45053,-51.04,0500000US45053
"Kershaw County, South Carolina",45055,Cardiovascular diseases,0500000US45055,-48.91,0500000US45055
"Lancaster County, South Carolina",45057,Cardiovascular diseases,0500000US45057,-49.72,0500000US45057
"Laurens County, South Carolina",45059,Cardiovascular diseases,0500000US45059,-43.39,0500000US45059
"Lee County, South Carolina",45061,Cardiovascular diseases,0500000US45061,-41.29,0500000US45061
"Lexington County, South Carolina",45063,Cardiovascular diseases,0500000US45063,-51.86,0500000US45063
"Marion County, South Carolina",45067,Cardiovascular diseases,0500000US45067,-36.68,0500000US45067
"Marlboro County, South Carolina",45069,Cardiovascular diseases,0500000US45069,-52.33,0500000US45069
"McCormick County, South Carolina",45065,Cardiovascular diseases,0500000US45065,-53.8,0500000US45065
"Newberry County, South Carolina",45071,Cardiovascular diseases,0500000US45071,-42.93,0500000US45071
"Oconee County, South Carolina",45073,Cardiovascular diseases,0500000US45073,-49.92,0500000US45073
"Orangeburg County, South Carolina",45075,Cardiovascular diseases,0500000US45075,-53.87,0500000US45075
"Pickens County, South Carolina",45077,Cardiovascular diseases,0500000US45077,-37.44,0500000US45077
"Richland County, South Carolina",45079,Cardiovascular diseases,0500000US45079,-57.26,0500000US45079
"Saluda County, South Carolina",45081,Cardiovascular diseases,0500000US45081,-43.4,0500000US45081
"Spartanburg County, South Carolina",45083,Cardiovascular diseases,0500000US45083,-44.41,0500000US45083
"Sumter County, South Carolina",45085,Cardiovascular diseases,0500000US45085,-49.09,0500000US45085
"Union County, South Carolina",45087,Cardiovascular diseases,0500000US45087,-38.46,0500000US45087
"Williamsburg County, South Carolina",45089,Cardiovascular diseases,0500000US45089,-47.86,0500000US45089
"York County, South Carolina",45091,Cardiovascular diseases,0500000US45091,-58.89,0500000US45091
"Aurora County, South Dakota",46003,Cardiovascular diseases,0500000US46003,-49.16,0500000US46003
"Beadle County, South Dakota",46005,Cardiovascular diseases,0500000US46005,-47.92,0500000US46005
"Bennett County, South Dakota",46007,Cardiovascular diseases,0500000US46007,-49.93,0500000US46007
"Bon Homme County, South Dakota",46009,Cardiovascular diseases,0500000US46009,-51.87,0500000US46009
"Brookings County, South Dakota",46011,Cardiovascular diseases,0500000US46011,-45.06,0500000US46011
"Brown County, South Dakota",46013,Cardiovascular diseases,0500000US46013,-46.71,0500000US46013
"Brule County, South Dakota",46015,Cardiovascular diseases,0500000US46015,-43.55,0500000US46015
"Buffalo County, South Dakota",46017,Cardiovascular diseases,0500000US46017,-47.03,0500000US46017
"Butte County, South Dakota",46019,Cardiovascular diseases,0500000US46019,-50.54,0500000US46019
"Campbell County, South Dakota",46021,Cardiovascular diseases,0500000US46021,-47.2,0500000US46021
"Charles Mix County, South Dakota",46023,Cardiovascular diseases,0500000US46023,-52.05,0500000US46023
"Clark County, South Dakota",46025,Cardiovascular diseases,0500000US46025,-47.07,0500000US46025
"Clay County, South Dakota",46027,Cardiovascular diseases,0500000US46027,-40.29,0500000US46027
"Codington County, South Dakota",46029,Cardiovascular diseases,0500000US46029,-47.22,0500000US46029
"Corson County, South Dakota",46031,Cardiovascular diseases,0500000US46031,-42.11,0500000US46031
"Custer County, South Dakota",46033,Cardiovascular diseases,0500000US46033,-58.78,0500000US46033
"Davison County, South Dakota",46035,Cardiovascular diseases,0500000US46035,-42.76,0500000US46035
"Day County, South Dakota",46037,Cardiovascular diseases,0500000US46037,-37.21,0500000US46037
"Deuel County, South Dakota",46039,Cardiovascular diseases,0500000US46039,-52.41,0500000US46039
"Dewey County, South Dakota",46041,Cardiovascular diseases,0500000US46041,-41.96,0500000US46041
"Douglas County, South Dakota",46043,Cardiovascular diseases,0500000US46043,-50.51,0500000US46043
"Edmunds County, South Dakota",46045,Cardiovascular diseases,0500000US46045,-51.05,0500000US46045
"Fall River County, South Dakota",46047,Cardiovascular diseases,0500000US46047,-50.42,0500000US46047
"Faulk County, South Dakota",46049,Cardiovascular diseases,0500000US46049,-62.13,0500000US46049
"Grant County, South Dakota",46051,Cardiovascular diseases,0500000US46051,-39.71,0500000US46051
"Gregory County, South Dakota",46053,Cardiovascular diseases,0500000US46053,-48.24,0500000US46053
"Haakon County, South Dakota",46055,Cardiovascular diseases,0500000US46055,-45.13,0500000US46055
"Hamlin County, South Dakota",46057,Cardiovascular diseases,0500000US46057,-51.53,0500000US46057
"Hand County, South Dakota",46059,Cardiovascular diseases,0500000US46059,-55.55,0500000US46059
"Hanson County, South Dakota",46061,Cardiovascular diseases,0500000US46061,-44.46,0500000US46061
"Harding County, South Dakota",46063,Cardiovascular diseases,0500000US46063,-50.69,0500000US46063
"Hughes County, South Dakota",46065,Cardiovascular diseases,0500000US46065,-47.12,0500000US46065
"Hutchinson County, South Dakota",46067,Cardiovascular diseases,0500000US46067,-43.92,0500000US46067
"Hyde County, South Dakota",46069,Cardiovascular diseases,0500000US46069,-47.02,0500000US46069
"Jackson County, South Dakota",46071,Cardiovascular diseases,0500000US46071,-44.83,0500000US46071
"Jerauld County, South Dakota",46073,Cardiovascular diseases,0500000US46073,-52.16,0500000US46073
"Jones County, South Dakota",46075,Cardiovascular diseases,0500000US46075,-55.59,0500000US46075
"Kingsbury County, South Dakota",46077,Cardiovascular diseases,0500000US46077,-44.76,0500000US46077
"Lake County, South Dakota",46079,Cardiovascular diseases,0500000US46079,-37.89,0500000US46079
"Lawrence County, South Dakota",46081,Cardiovascular diseases,0500000US46081,-56.33,0500000US46081
"Lincoln County, South Dakota",46083,Cardiovascular diseases,0500000US46083,-60.94,0500000US46083
"Lyman County, South Dakota",46085,Cardiovascular diseases,0500000US46085,-55.42,0500000US46085
"Marshall County, South Dakota",46091,Cardiovascular diseases,0500000US46091,-47.28,0500000US46091
"McCook County, South Dakota",46087,Cardiovascular diseases,0500000US46087,-38.34,0500000US46087
"McPherson County, South Dakota",46089,Cardiovascular diseases,0500000US46089,-44.93,0500000US46089
"Meade County, South Dakota",46093,Cardiovascular diseases,0500000US46093,-46,0500000US46093
"Mellette County, South Dakota",46095,Cardiovascular diseases,0500000US46095,-49.6,0500000US46095
"Miner County, South Dakota",46097,Cardiovascular diseases,0500000US46097,-51.08,0500000US46097
"Minnehaha County, South Dakota",46099,Cardiovascular diseases,0500000US46099,-45.57,0500000US46099
"Moody County, South Dakota",46101,Cardiovascular diseases,0500000US46101,-45.23,0500000US46101
"Oglala Lakota County, South Dakota",46102,Cardiovascular diseases,0500000US46102,-52.43,0500000US46102
"Pennington County, South Dakota",46103,Cardiovascular diseases,0500000US46103,-54.31,0500000US46103
"Perkins County, South Dakota",46105,Cardiovascular diseases,0500000US46105,-43.96,0500000US46105
"Potter County, South Dakota",46107,Cardiovascular diseases,0500000US46107,-48.09,0500000US46107
"Roberts County, South Dakota",46109,Cardiovascular diseases,0500000US46109,-41.84,0500000US46109
"Sanborn County, South Dakota",46111,Cardiovascular diseases,0500000US46111,-53.84,0500000US46111
"Spink County, South Dakota",46115,Cardiovascular diseases,0500000US46115,-53.48,0500000US46115
"Stanley County, South Dakota",46117,Cardiovascular diseases,0500000US46117,-58.2,0500000US46117
"Sully County, South Dakota",46119,Cardiovascular diseases,0500000US46119,-55.81,0500000US46119
"Todd County, South Dakota",46121,Cardiovascular diseases,0500000US46121,-49.14,0500000US46121
"Tripp County, South Dakota",46123,Cardiovascular diseases,0500000US46123,-47.01,0500000US46123
"Turner County, South Dakota",46125,Cardiovascular diseases,0500000US46125,-44.31,0500000US46125
"Union County, South Dakota",46127,Cardiovascular diseases,0500000US46127,-57.89,0500000US46127
"Walworth County, South Dakota",46129,Cardiovascular diseases,0500000US46129,-46.62,0500000US46129
"Yankton County, South Dakota",46135,Cardiovascular diseases,0500000US46135,-52.07,0500000US46135
"Ziebach County, South Dakota",46137,Cardiovascular diseases,0500000US46137,-58.09,0500000US46137
"Anderson County, Tennessee",47001,Cardiovascular diseases,0500000US47001,-38.13,0500000US47001
"Bedford County, Tennessee",47003,Cardiovascular diseases,0500000US47003,-29.11,0500000US47003
"Benton County, Tennessee",47005,Cardiovascular diseases,0500000US47005,-19.91,0500000US47005
"Bledsoe County, Tennessee",47007,Cardiovascular diseases,0500000US47007,-44.81,0500000US47007
"Blount County, Tennessee",47009,Cardiovascular diseases,0500000US47009,-49.14,0500000US47009
"Bradley County, Tennessee",47011,Cardiovascular diseases,0500000US47011,-36.19,0500000US47011
"Campbell County, Tennessee",47013,Cardiovascular diseases,0500000US47013,-33.63,0500000US47013
"Cannon County, Tennessee",47015,Cardiovascular diseases,0500000US47015,-27.41,0500000US47015
"Carroll County, Tennessee",47017,Cardiovascular diseases,0500000US47017,-24.17,0500000US47017
"Carter County, Tennessee",47019,Cardiovascular diseases,0500000US47019,-37.18,0500000US47019
"Cheatham County, Tennessee",47021,Cardiovascular diseases,0500000US47021,-41.24,0500000US47021
"Chester County, Tennessee",47023,Cardiovascular diseases,0500000US47023,-36.93,0500000US47023
"Claiborne County, Tennessee",47025,Cardiovascular diseases,0500000US47025,-36.87,0500000US47025
"Clay County, Tennessee",47027,Cardiovascular diseases,0500000US47027,-27.83,0500000US47027
"Cocke County, Tennessee",47029,Cardiovascular diseases,0500000US47029,-36.06,0500000US47029
"Coffee County, Tennessee",47031,Cardiovascular diseases,0500000US47031,-28.68,0500000US47031
"Crockett County, Tennessee",47033,Cardiovascular diseases,0500000US47033,-19.79,0500000US47033
"Cumberland County, Tennessee",47035,Cardiovascular diseases,0500000US47035,-47.87,0500000US47035
"Davidson County, Tennessee",47037,Cardiovascular diseases,0500000US47037,-42.53,0500000US47037
"DeKalb County, Tennessee",47041,Cardiovascular diseases,0500000US47041,-35.4,0500000US47041
"Decatur County, Tennessee",47039,Cardiovascular diseases,0500000US47039,-25.6,0500000US47039
"Dickson County, Tennessee",47043,Cardiovascular diseases,0500000US47043,-42.41,0500000US47043
"Dyer County, Tennessee",47045,Cardiovascular diseases,0500000US47045,-33.53,0500000US47045
"Fayette County, Tennessee",47047,Cardiovascular diseases,0500000US47047,-41.22,0500000US47047
"Fentress County, Tennessee",47049,Cardiovascular diseases,0500000US47049,-34.34,0500000US47049
"Franklin County, Tennessee",47051,Cardiovascular diseases,0500000US47051,-42.87,0500000US47051
"Gibson County, Tennessee",47053,Cardiovascular diseases,0500000US47053,-32.37,0500000US47053
"Giles County, Tennessee",47055,Cardiovascular diseases,0500000US47055,-28.72,0500000US47055
"Grainger County, Tennessee",47057,Cardiovascular diseases,0500000US47057,-40.25,0500000US47057
"Greene County, Tennessee",47059,Cardiovascular diseases,0500000US47059,-36.15,0500000US47059
"Grundy County, Tennessee",47061,Cardiovascular diseases,0500000US47061,-23.62,0500000US47061
"Hamblen County, Tennessee",47063,Cardiovascular diseases,0500000US47063,-48.27,0500000US47063
"Hamilton County, Tennessee",47065,Cardiovascular diseases,0500000US47065,-49.22,0500000US47065
"Hancock County, Tennessee",47067,Cardiovascular diseases,0500000US47067,-36.28,0500000US47067
"Hardeman County, Tennessee",47069,Cardiovascular diseases,0500000US47069,-35.78,0500000US47069
"Hardin County, Tennessee",47071,Cardiovascular diseases,0500000US47071,-19.3,0500000US47071
"Hawkins County, Tennessee",47073,Cardiovascular diseases,0500000US47073,-39.04,0500000US47073
"Haywood County, Tennessee",47075,Cardiovascular diseases,0500000US47075,-31.73,0500000US47075
"Henderson County, Tennessee",47077,Cardiovascular diseases,0500000US47077,-28.85,0500000US47077
"Henry County, Tennessee",47079,Cardiovascular diseases,0500000US47079,-24.99,0500000US47079
"Hickman County, Tennessee",47081,Cardiovascular diseases,0500000US47081,-45.83,0500000US47081
"Houston County, Tennessee",47083,Cardiovascular diseases,0500000US47083,-33.99,0500000US47083
"Humphreys County, Tennessee",47085,Cardiovascular diseases,0500000US47085,-39.12,0500000US47085
"Jackson County, Tennessee",47087,Cardiovascular diseases,0500000US47087,-32.58,0500000US47087
"Jefferson County, Tennessee",47089,Cardiovascular diseases,0500000US47089,-37.39,0500000US47089
"Johnson County, Tennessee",47091,Cardiovascular diseases,0500000US47091,-39.91,0500000US47091
"Knox County, Tennessee",47093,Cardiovascular diseases,0500000US47093,-43.13,0500000US47093
"Lake County, Tennessee",47095,Cardiovascular diseases,0500000US47095,-28.5,0500000US47095
"Lauderdale County, Tennessee",47097,Cardiovascular diseases,0500000US47097,-33.15,0500000US47097
"Lawrence County, Tennessee",47099,Cardiovascular diseases,0500000US47099,-38.22,0500000US47099
"Lewis County, Tennessee",47101,Cardiovascular diseases,0500000US47101,-27.57,0500000US47101
"Lincoln County, Tennessee",47103,Cardiovascular diseases,0500000US47103,-34.96,0500000US47103
"Loudon County, Tennessee",47105,Cardiovascular diseases,0500000US47105,-54.61,0500000US47105
"Macon County, Tennessee",47111,Cardiovascular diseases,0500000US47111,-30.86,0500000US47111
"Madison County, Tennessee",47113,Cardiovascular diseases,0500000US47113,-42.56,0500000US47113
"Marion County, Tennessee",47115,Cardiovascular diseases,0500000US47115,-45.57,0500000US47115
"Marshall County, Tennessee",47117,Cardiovascular diseases,0500000US47117,-39,0500000US47117
"Maury County, Tennessee",47119,Cardiovascular diseases,0500000US47119,-49.96,0500000US47119
"McMinn County, Tennessee",47107,Cardiovascular diseases,0500000US47107,-37.2,0500000US47107
"McNairy County, Tennessee",47109,Cardiovascular diseases,0500000US47109,-24.88,0500000US47109
"Meigs County, Tennessee",47121,Cardiovascular diseases,0500000US47121,-33.35,0500000US47121
"Monroe County, Tennessee",47123,Cardiovascular diseases,0500000US47123,-37.87,0500000US47123
"Montgomery County, Tennessee",47125,Cardiovascular diseases,0500000US47125,-40.68,0500000US47125
"Moore County, Tennessee",47127,Cardiovascular diseases,0500000US47127,-41.7,0500000US47127
"Morgan County, Tennessee",47129,Cardiovascular diseases,0500000US47129,-47.59,0500000US47129
"Obion County, Tennessee",47131,Cardiovascular diseases,0500000US47131,-41.32,0500000US47131
"Overton County, Tennessee",47133,Cardiovascular diseases,0500000US47133,-31.24,0500000US47133
"Perry County, Tennessee",47135,Cardiovascular diseases,0500000US47135,-34.88,0500000US47135
"Pickett County, Tennessee",47137,Cardiovascular diseases,0500000US47137,-34,0500000US47137
"Polk County, Tennessee",47139,Cardiovascular diseases,0500000US47139,-38.49,0500000US47139
"Putnam County, Tennessee",47141,Cardiovascular diseases,0500000US47141,-44.54,0500000US47141
"Rhea County, Tennessee",47143,Cardiovascular diseases,0500000US47143,-39.93,0500000US47143
"Roane County, Tennessee",47145,Cardiovascular diseases,0500000US47145,-44.47,0500000US47145
"Robertson County, Tennessee",47147,Cardiovascular diseases,0500000US47147,-28.41,0500000US47147
"Rutherford County, Tennessee",47149,Cardiovascular diseases,0500000US47149,-42.25,0500000US47149
"Scott County, Tennessee",47151,Cardiovascular diseases,0500000US47151,-39.32,0500000US47151
"Sequatchie County, Tennessee",47153,Cardiovascular diseases,0500000US47153,-47.19,0500000US47153
"Sevier County, Tennessee",47155,Cardiovascular diseases,0500000US47155,-34.66,0500000US47155
"Shelby County, Tennessee",47157,Cardiovascular diseases,0500000US47157,-47.46,0500000US47157
"Smith County, Tennessee",47159,Cardiovascular diseases,0500000US47159,-31.76,0500000US47159
"Stewart County, Tennessee",47161,Cardiovascular diseases,0500000US47161,-28.37,0500000US47161
"Sullivan County, Tennessee",47163,Cardiovascular diseases,0500000US47163,-36.65,0500000US47163
"Sumner County, Tennessee",47165,Cardiovascular diseases,0500000US47165,-43.06,0500000US47165
"Tipton County, Tennessee",47167,Cardiovascular diseases,0500000US47167,-42.14,0500000US47167
"Trousdale County, Tennessee",47169,Cardiovascular diseases,0500000US47169,-34.59,0500000US47169
"Unicoi County, Tennessee",47171,Cardiovascular diseases,0500000US47171,-17.94,0500000US47171
"Union County, Tennessee",47173,Cardiovascular diseases,0500000US47173,-36.85,0500000US47173
"Van Buren County, Tennessee",47175,Cardiovascular diseases,0500000US47175,-32.91,0500000US47175
"Warren County, Tennessee",47177,Cardiovascular diseases,0500000US47177,-25.3,0500000US47177
"Washington County, Tennessee",47179,Cardiovascular diseases,0500000US47179,-36.78,0500000US47179
"Wayne County, Tennessee",47181,Cardiovascular diseases,0500000US47181,-34.43,0500000US47181
"Weakley County, Tennessee",47183,Cardiovascular diseases,0500000US47183,-44.24,0500000US47183
"White County, Tennessee",47185,Cardiovascular diseases,0500000US47185,-31.17,0500000US47185
"Williamson County, Tennessee",47187,Cardiovascular diseases,0500000US47187,-60.55,0500000US47187
"Wilson County, Tennessee",47189,Cardiovascular diseases,0500000US47189,-49.62,0500000US47189
"Anderson County, Texas",48001,Cardiovascular diseases,0500000US48001,-30.28,0500000US48001
"Andrews County, Texas",48003,Cardiovascular diseases,0500000US48003,-27.71,0500000US48003
"Angelina County, Texas",48005,Cardiovascular diseases,0500000US48005,-24.69,0500000US48005
"Aransas County, Texas",48007,Cardiovascular diseases,0500000US48007,-22.7,0500000US48007
"Archer County, Texas",48009,Cardiovascular diseases,0500000US48009,-42.4,0500000US48009
"Armstrong County, Texas",48011,Cardiovascular diseases,0500000US48011,-41.07,0500000US48011
"Atascosa County, Texas",48013,Cardiovascular diseases,0500000US48013,-46.7,0500000US48013
"Austin County, Texas",48015,Cardiovascular diseases,0500000US48015,-31.36,0500000US48015
"Bailey County, Texas",48017,Cardiovascular diseases,0500000US48017,-41.91,0500000US48017
"Bandera County, Texas",48019,Cardiovascular diseases,0500000US48019,-49.17,0500000US48019
"Bastrop County, Texas",48021,Cardiovascular diseases,0500000US48021,-38.89,0500000US48021
"Baylor County, Texas",48023,Cardiovascular diseases,0500000US48023,-37.53,0500000US48023
"Bee County, Texas",48025,Cardiovascular diseases,0500000US48025,-45.4,0500000US48025
"Bell County, Texas",48027,Cardiovascular diseases,0500000US48027,-49.44,0500000US48027
"Bexar County, Texas",48029,Cardiovascular diseases,0500000US48029,-47.39,0500000US48029
"Blanco County, Texas",48031,Cardiovascular diseases,0500000US48031,-38.77,0500000US48031
"Borden County, Texas",48033,Cardiovascular diseases,0500000US48033,-49.92,0500000US48033
"Bosque County, Texas",48035,Cardiovascular diseases,0500000US48035,-35.34,0500000US48035
"Bowie County, Texas",48037,Cardiovascular diseases,0500000US48037,-23.72,0500000US48037
"Brazoria County, Texas",48039,Cardiovascular diseases,0500000US48039,-42.15,0500000US48039
"Brazos County, Texas",48041,Cardiovascular diseases,0500000US48041,-45.02,0500000US48041
"Brewster County, Texas",48043,Cardiovascular diseases,0500000US48043,-48.5,0500000US48043
"Briscoe County, Texas",48045,Cardiovascular diseases,0500000US48045,-50.98,0500000US48045
"Brooks County, Texas",48047,Cardiovascular diseases,0500000US48047,-29.88,0500000US48047
"Brown County, Texas",48049,Cardiovascular diseases,0500000US48049,-32.32,0500000US48049
"Burleson County, Texas",48051,Cardiovascular diseases,0500000US48051,-40.94,0500000US48051
"Burnet County, Texas",48053,Cardiovascular diseases,0500000US48053,-46.4,0500000US48053
"Caldwell County, Texas",48055,Cardiovascular diseases,0500000US48055,-35.52,0500000US48055
"Calhoun County, Texas",48057,Cardiovascular diseases,0500000US48057,-44.5,0500000US48057
"Callahan County, Texas",48059,Cardiovascular diseases,0500000US48059,-39.11,0500000US48059
"Cameron County, Texas",48061,Cardiovascular diseases,0500000US48061,-46.38,0500000US48061
"Camp County, Texas",48063,Cardiovascular diseases,0500000US48063,-29.99,0500000US48063
"Carson County, Texas",48065,Cardiovascular diseases,0500000US48065,-30.53,0500000US48065
"Cass County, Texas",48067,Cardiovascular diseases,0500000US48067,-34.11,0500000US48067
"Castro County, Texas",48069,Cardiovascular diseases,0500000US48069,-55.85,0500000US48069
"Chambers County, Texas",48071,Cardiovascular diseases,0500000US48071,-47.71,0500000US48071
"Cherokee County, Texas",48073,Cardiovascular diseases,0500000US48073,-31.78,0500000US48073
"Childress County, Texas",48075,Cardiovascular diseases,0500000US48075,-43.67,0500000US48075
"Clay County, Texas",48077,Cardiovascular diseases,0500000US48077,-35.45,0500000US48077
"Cochran County, Texas",48079,Cardiovascular diseases,0500000US48079,-37.26,0500000US48079
"Coke County, Texas",48081,Cardiovascular diseases,0500000US48081,-37.07,0500000US48081
"Coleman County, Texas",48083,Cardiovascular diseases,0500000US48083,-40.04,0500000US48083
"Collin County, Texas",48085,Cardiovascular diseases,0500000US48085,-62.81,0500000US48085
"Collingsworth County, Texas",48087,Cardiovascular diseases,0500000US48087,-37.95,0500000US48087
"Colorado County, Texas",48089,Cardiovascular diseases,0500000US48089,-33.56,0500000US48089
"Comal County, Texas",48091,Cardiovascular diseases,0500000US48091,-49.18,0500000US48091
"Comanche County, Texas",48093,Cardiovascular diseases,0500000US48093,-37.93,0500000US48093
"Concho County, Texas",48095,Cardiovascular diseases,0500000US48095,-39.82,0500000US48095
"Cooke County, Texas",48097,Cardiovascular diseases,0500000US48097,-36.63,0500000US48097
"Coryell County, Texas",48099,Cardiovascular diseases,0500000US48099,-39.22,0500000US48099
"Cottle County, Texas",48101,Cardiovascular diseases,0500000US48101,-46.19,0500000US48101
"Crane County, Texas",48103,Cardiovascular diseases,0500000US48103,-29.5,0500000US48103
"Crockett County, Texas",48105,Cardiovascular diseases,0500000US48105,-37.5,0500000US48105
"Crosby County, Texas",48107,Cardiovascular diseases,0500000US48107,-41.18,0500000US48107
"Culberson County, Texas",48109,Cardiovascular diseases,0500000US48109,-44.85,0500000US48109
"Dallam County, Texas",48111,Cardiovascular diseases,0500000US48111,-36.12,0500000US48111
"Dallas County, Texas",48113,Cardiovascular diseases,0500000US48113,-49.92,0500000US48113
"Dawson County, Texas",48115,Cardiovascular diseases,0500000US48115,-37.65,0500000US48115
"DeWitt County, Texas",48123,Cardiovascular diseases,0500000US48123,-39.75,0500000US48123
"Deaf Smith County, Texas",48117,Cardiovascular diseases,0500000US48117,-41.4,0500000US48117
"Delta County, Texas",48119,Cardiovascular diseases,0500000US48119,-33.48,0500000US48119
"Denton County, Texas",48121,Cardiovascular diseases,0500000US48121,-55.9,0500000US48121
"Dickens County, Texas",48125,Cardiovascular diseases,0500000US48125,-44.34,0500000US48125
"Dimmit County, Texas",48127,Cardiovascular diseases,0500000US48127,-33.06,0500000US48127
"Donley County, Texas",48129,Cardiovascular diseases,0500000US48129,-36.98,0500000US48129
"Duval County, Texas",48131,Cardiovascular diseases,0500000US48131,-41.58,0500000US48131
"Eastland County, Texas",48133,Cardiovascular diseases,0500000US48133,-36.19,0500000US48133
"Ector County, Texas",48135,Cardiovascular diseases,0500000US48135,-7.69,0500000US48135
"Edwards County, Texas",48137,Cardiovascular diseases,0500000US48137,-48.87,0500000US48137
"El Paso County, Texas",48141,Cardiovascular diseases,0500000US48141,-46.94,0500000US48141
"Ellis County, Texas",48139,Cardiovascular diseases,0500000US48139,-46.57,0500000US48139
"Erath County, Texas",48143,Cardiovascular diseases,0500000US48143,-41.15,0500000US48143
"Falls County, Texas",48145,Cardiovascular diseases,0500000US48145,-30.48,0500000US48145
"Fannin County, Texas",48147,Cardiovascular diseases,0500000US48147,-26.35,0500000US48147
"Fayette County, Texas",48149,Cardiovascular diseases,0500000US48149,-35.65,0500000US48149
"Fisher County, Texas",48151,Cardiovascular diseases,0500000US48151,-36.04,0500000US48151
"Floyd County, Texas",48153,Cardiovascular diseases,0500000US48153,-48.72,0500000US48153
"Foard County, Texas",48155,Cardiovascular diseases,0500000US48155,-38.69,0500000US48155
"Fort Bend County, Texas",48157,Cardiovascular diseases,0500000US48157,-57.43,0500000US48157
"Franklin County, Texas",48159,Cardiovascular diseases,0500000US48159,-46.78,0500000US48159
"Freestone County, Texas",48161,Cardiovascular diseases,0500000US48161,-34.45,0500000US48161
"Frio County, Texas",48163,Cardiovascular diseases,0500000US48163,-37.83,0500000US48163
"Gaines County, Texas",48165,Cardiovascular diseases,0500000US48165,-38.17,0500000US48165
"Galveston County, Texas",48167,Cardiovascular diseases,0500000US48167,-51.31,0500000US48167
"Garza County, Texas",48169,Cardiovascular diseases,0500000US48169,-41.44,0500000US48169
"Gillespie County, Texas",48171,Cardiovascular diseases,0500000US48171,-45.3,0500000US48171
"Glasscock County, Texas",48173,Cardiovascular diseases,0500000US48173,-44.4,0500000US48173
"Goliad County, Texas",48175,Cardiovascular diseases,0500000US48175,-53.93,0500000US48175
"Gonzales County, Texas",48177,Cardiovascular diseases,0500000US48177,-43.04,0500000US48177
"Gray County, Texas",48179,Cardiovascular diseases,0500000US48179,-31.99,0500000US48179
"Grayson County, Texas",48181,Cardiovascular diseases,0500000US48181,-44.71,0500000US48181
"Gregg County, Texas",48183,Cardiovascular diseases,0500000US48183,-36.09,0500000US48183
"Grimes County, Texas",48185,Cardiovascular diseases,0500000US48185,-36.13,0500000US48185
"Guadalupe County, Texas",48187,Cardiovascular diseases,0500000US48187,-43.31,0500000US48187
"Hale County, Texas",48189,Cardiovascular diseases,0500000US48189,-48.65,0500000US48189
"Hall County, Texas",48191,Cardiovascular diseases,0500000US48191,-41.24,0500000US48191
